FECHA_CORTE;N_SEC;UBIGEO;REG_NAT;DEPARTAMENTO;PROVINCIA;DISTRITO;POB_TOTAL;POB_URBANA;POB_RURAL;QRESIDUOS_DOM;DESECH_TN_PERSONA;PERIODO
9/01/2023;7484;10118;SELVA;AMAZONAS;CHACHAPOYAS;SAN FRANCISCO DE DAGUAS;320;242;78;48.31;0.15;2018
9/01/2023;7485;10119;SELVA;AMAZONAS;CHACHAPOYAS;SAN ISIDRO DE MAINO;601;443;158;88.41;0.15;2018
9/01/2023;7486;10120;SELVA;AMAZONAS;CHACHAPOYAS;SOLOCO;1279;237;1042;47.22;0.04;2018
9/01/2023;7487;10121;SELVA;AMAZONAS;CHACHAPOYAS;SONCHE;270;112;158;22.30;0.08;2018
9/01/2023;7488;10201;SELVA;AMAZONAS;BAGUA;BAGUA ;29095;26477;2618;5218.56;0.18;2018
9/01/2023;7489;10202;SELVA;AMAZONAS;BAGUA;ARAMANGO;10304;2884;7420;575.79;0.06;2018
9/01/2023;7490;10203;SELVA;AMAZONAS;BAGUA;COPALLIN;4825;2394;2431;477.97;0.10;2018
9/01/2023;7491;10204;SELVA;AMAZONAS;BAGUA;EL PARCO;1283;666;617;122.59;0.10;2018
9/01/2023;7492;10205;SELVA;AMAZONAS;BAGUA;IMAZA;30587;5509;25078;1065.75;0.03;2018
9/01/2023;7493;10206;SELVA;AMAZONAS;BAGUA;LA PECA ;6634;4101;2533;736.54;0.11;2018
9/01/2023;7494;10301;SELVA;AMAZONAS;BONGARA;JUMBILLA;1356;1116;240;354.33;0.26;2018
9/01/2023;7495;10302;SELVA;AMAZONAS;BONGARA;CHISQUILLA;319;124;195;24.77;0.08;2018
9/01/2023;7496;10303;SELVA;AMAZONAS;BONGARA;CHURUJA;297;287;10;57.22;0.19;2018
9/01/2023;7497;10304;SELVA;AMAZONAS;BONGARA;COROSHA;808;80;728;15.98;0.02;2018
9/01/2023;7498;10305;SELVA;AMAZONAS;BONGARA;CUISPES;695;386;309;77.12;0.11;2018
9/01/2023;7499;10306;SELVA;AMAZONAS;BONGARA;FLORIDA;6358;3847;2511;768.00;0.12;2018
9/01/2023;7500;10307;SELVA;AMAZONAS;BONGARA;JAZAN;7961;6706;1255;1035.41;0.13;2018
9/01/2023;7501;10308;SELVA;AMAZONAS;BONGARA;RECTA;218;63;155;12.60;0.06;2018
9/01/2023;7502;10309;SELVA;AMAZONAS;BONGARA;SAN CARLOS;521;378;143;75.44;0.14;2018
9/01/2023;7503;10310;SELVA;AMAZONAS;BONGARA;SHIPASBAMBA;1628;856;773;170.88;0.10;2018
9/01/2023;7504;10311;SELVA;AMAZONAS;BONGARA;VALERA;880;288;592;57.54;0.07;2018
9/01/2023;7505;10312;SELVA;AMAZONAS;BONGARA;YAMBRASBAMBA;5780;2256;3525;450.36;0.08;2018
9/01/2023;7506;10401;SELVA;AMAZONAS;CONDORCANQUI;NIEVA ;21051;4402;16649;915.82;0.04;2018
9/01/2023;7507;10402;SELVA;AMAZONAS;CONDORCANQUI;EL CENEPA ;11924;1115;10808;222.71;0.02;2018
9/01/2023;7508;10403;SELVA;AMAZONAS;CONDORCANQUI;RIO SANTIAGO;17156;2330;14827;465.14;0.03;2018
9/01/2023;7509;10501;SIERRA;AMAZONAS;LUYA;LAMUD;2367;2115;252;477.04;0.20;2018
9/01/2023;7510;10502;SELVA;AMAZONAS;LUYA;CAMPORREDONDO;7299;4574;2725;913.22;0.13;2018
9/01/2023;7511;10503;SELVA;AMAZONAS;LUYA;COCABAMBA;2063;372;1691;74.18;0.04;2018
9/01/2023;7512;10504;SIERRA;AMAZONAS;LUYA;COLCAMAR;1984;1282;702;196.57;0.10;2018
9/01/2023;7513;10505;SELVA;AMAZONAS;LUYA;CONILA;1932;1107;825;221.08;0.11;2018
9/01/2023;7514;10506;SIERRA;AMAZONAS;LUYA;INGUILPATA;507;348;160;53.28;0.11;2018
9/01/2023;7515;10507;SELVA;AMAZONAS;LUYA;LONGUITA;889;218;671;43.44;0.05;2018
9/01/2023;7516;10508;SIERRA;AMAZONAS;LUYA;LONYA CHICO;878;357;522;54.68;0.06;2018
9/01/2023;7517;10509;SIERRA;AMAZONAS;LUYA;LUYA;4119;2425;1694;371.76;0.09;2018
9/01/2023;7518;10510;SIERRA;AMAZONAS;LUYA;LUYA VIEJO;405;405;0;62.09;0.15;2018
9/01/2023;7519;10511;SELVA;AMAZONAS;LUYA;MARIA;783;394;389;78.65;0.10;2018
9/01/2023;7520;10512;SELVA;AMAZONAS;LUYA;OCALLI;3896;1636;2260;326.67;0.08;2018
9/01/2023;7521;10513;SELVA;AMAZONAS;LUYA;OCUMAL;3709;547;3162;109.25;0.03;2018
9/01/2023;7522;10514;SIERRA;AMAZONAS;LUYA;PISUQUIA;5104;405;4699;62.15;0.01;2018
9/01/2023;7523;10515;SIERRA;AMAZONAS;LUYA;PROVIDENCIA;1392;272;1119;41.73;0.03;2018
9/01/2023;7524;10516;SIERRA;AMAZONAS;LUYA;SAN CRISTOBAL;568;453;115;69.48;0.12;2018
9/01/2023;7525;10517;SIERRA;AMAZONAS;LUYA;SAN FRANCISCO DEL YESO;737;383;354;58.70;0.08;2018
9/01/2023;7526;10518;SIERRA;AMAZONAS;LUYA;SAN JERONIMO;654;218;436;33.42;0.05;2018
9/01/2023;7527;10519;SELVA;AMAZONAS;LUYA;SAN JUAN DE LOPECANCHA;446;72;375;14.30;0.03;2018
9/01/2023;7528;10520;SIERRA;AMAZONAS;LUYA;SANTA CATALINA;2078;440;1638;67.45;0.03;2018
9/01/2023;7529;10521;SELVA;AMAZONAS;LUYA;SANTO TOMAS;3136;916;2220;182.87;0.06;2018
9/01/2023;7530;10522;SIERRA;AMAZONAS;LUYA;TINGO;1350;783;567;120.03;0.09;2018
9/01/2023;7531;10523;SIERRA;AMAZONAS;LUYA;TRITA;1432;895;537;137.16;0.10;2018
9/01/2023;7532;10601;SELVA;AMAZONAS;RODRIGUEZ DE MENDOZA;SAN NICOLAS;6304;5213;1091;913.29;0.14;2018
9/01/2023;7533;10602;SELVA;AMAZONAS;RODRIGUEZ DE MENDOZA;CHIRIMOTO;2734;67;2666;13.46;0.00;2018
9/01/2023;7534;10603;SELVA;AMAZONAS;RODRIGUEZ DE MENDOZA;COCHAMAL;627;543;84;108.48;0.17;2018
9/01/2023;7535;10604;SELVA;AMAZONAS;RODRIGUEZ DE MENDOZA;HUAMBO;2742;791;1951;157.93;0.06;2018
9/01/2023;7536;10605;SELVA;AMAZONAS;RODRIGUEZ DE MENDOZA;LIMABAMBA;2470;442;2028;88.22;0.04;2018
9/01/2023;7537;10606;SELVA;AMAZONAS;RODRIGUEZ DE MENDOZA;LONGAR;1691;899;792;179.53;0.11;2018
9/01/2023;7538;10607;SELVA;AMAZONAS;RODRIGUEZ DE MENDOZA;MARISCAL BENAVIDES;1561;1046;515;208.85;0.13;2018
9/01/2023;7539;10608;SELVA;AMAZONAS;RODRIGUEZ DE MENDOZA;MILPUC;448;254;195;50.67;0.11;2018
9/01/2023;7540;10609;SELVA;AMAZONAS;RODRIGUEZ DE MENDOZA;OMIA;9653;595;9059;118.72;0.01;2018
9/01/2023;7541;10610;SELVA;AMAZONAS;RODRIGUEZ DE MENDOZA;SANTA ROSA;534;158;376;31.55;0.06;2018
9/01/2023;7542;10611;SELVA;AMAZONAS;RODRIGUEZ DE MENDOZA;TOTORA;278;62;216;12.36;0.04;2018
9/01/2023;7543;10612;SELVA;AMAZONAS;RODRIGUEZ DE MENDOZA;VISTA ALEGRE;3570;389;3181;77.67;0.02;2018
9/01/2023;7544;10701;SIERRA;AMAZONAS;UTCUBAMBA;BAGUA GRANDE;56183;39300;16883;8678.36;0.15;2018
9/01/2023;7545;10702;SELVA;AMAZONAS;UTCUBAMBA;CAJARURO ;24727;8367;16360;1588.12;0.06;2018
9/01/2023;7546;10703;SIERRA;AMAZONAS;UTCUBAMBA;CUMBA;8770;3273;5497;501.69;0.06;2018
9/01/2023;7547;10704;SIERRA;AMAZONAS;UTCUBAMBA;EL MILAGRO;6385;3097;3288;474.78;0.07;2018
9/01/2023;7548;10705;SIERRA;AMAZONAS;UTCUBAMBA;JAMALCA;7231;1388;5843;263.41;0.04;2018
9/01/2023;7549;10706;SELVA;AMAZONAS;UTCUBAMBA;LONYA GRANDE;11001;4040;6961;806.71;0.07;2018
9/01/2023;7550;10707;SIERRA;AMAZONAS;UTCUBAMBA;YAMON;3207;590;2617;90.45;0.03;2018
9/01/2023;7551;20101;SIERRA;ANCASH;HUARAZ;HUARAZ;65740;60009;5731;9593.60;0.15;2018
9/01/2023;7552;20102;SIERRA;ANCASH;HUARAZ;COCHABAMBA;1712;466;1246;71.45;0.04;2018
9/01/2023;7553;20103;SIERRA;ANCASH;HUARAZ;COLCABAMBA;301;133;168;20.35;0.07;2018
9/01/2023;7554;20104;SIERRA;ANCASH;HUARAZ;HUANCHAY;1668;298;1370;45.65;0.03;2018
9/01/2023;7555;20105;SIERRA;ANCASH;HUARAZ;INDEPENDENCIA;82365;69423;12942;14696.85;0.18;2018
9/01/2023;7556;20106;SIERRA;ANCASH;HUARAZ;JANGAS;5015;2652;2363;406.51;0.08;2018
9/01/2023;7557;20107;SIERRA;ANCASH;HUARAZ;LA LIBERTAD;1113;295;818;45.21;0.04;2018
9/01/2023;7558;20108;SIERRA;ANCASH;HUARAZ;OLLEROS;2479;1263;1216;193.61;0.08;2018
9/01/2023;7559;20109;SIERRA;ANCASH;HUARAZ;PAMPAS;1017;347;670;53.19;0.05;2018
9/01/2023;7560;20110;SIERRA;ANCASH;HUARAZ;PARIACOTO;5038;1367;3670;209.63;0.04;2018
9/01/2023;7561;20111;SIERRA;ANCASH;HUARAZ;PIRA;3479;1186;2293;181.81;0.05;2018
9/01/2023;7562;20112;SIERRA;ANCASH;HUARAZ;TARICA;7115;2027;5087;184.99;0.03;2018
9/01/2023;7563;20201;SIERRA;ANCASH;AIJA;AIJA;2133;1070;1062;148.03;0.07;2018
9/01/2023;7564;20202;SIERRA;ANCASH;AIJA;CORIS;1678;407;1270;62.42;0.04;2018
9/01/2023;7565;20203;SIERRA;ANCASH;AIJA;HUACLLAN;373;219;155;33.50;0.09;2018
9/01/2023;7566;20204;SIERRA;ANCASH;AIJA;LA MERCED;1586;270;1316;41.36;0.03;2018
9/01/2023;7567;20205;SIERRA;ANCASH;AIJA;SUCCHA;736;305;430;46.80;0.06;2018
9/01/2023;7568;20301;SIERRA;ANCASH;ANTONIO RAYMONDI;LLAMELLIN;3409;1861;1547;108.70;0.03;2018
9/01/2023;7569;20302;SIERRA;ANCASH;ANTONIO RAYMONDI;ACZO;1974;812;1163;124.41;0.06;2018
9/01/2023;7570;20303;SIERRA;ANCASH;ANTONIO RAYMONDI;CHACCHO;1387;447;940;68.49;0.05;2018
9/01/2023;7571;20304;SIERRA;ANCASH;ANTONIO RAYMONDI;CHINGAS;1931;892;1039;136.67;0.07;2018
9/01/2023;7572;20305;SIERRA;ANCASH;ANTONIO RAYMONDI;MIRGAS;4191;1276;2916;195.57;0.05;2018
9/01/2023;7573;20306;SIERRA;ANCASH;ANTONIO RAYMONDI;SAN JUAN DE RONTOY;1181;191;990;29.21;0.02;2018
9/01/2023;7574;20401;SIERRA;ANCASH;ASUNCIÓN;CHACAS;4772;2040;2732;312.69;0.07;2018
9/01/2023;7575;20402;SIERRA;ANCASH;ASUNCIÓN;ACOCHACA;2967;255;2713;39.04;0.01;2018
9/01/2023;7576;20501;SIERRA;ANCASH;BOLOGNESI;CHIQUIAN;4044;3775;269;578.72;0.14;2018
9/01/2023;7577;20502;SIERRA;ANCASH;BOLOGNESI;ABELARDO PARDO LEZAMETA;235;194;42;29.73;0.13;2018
9/01/2023;7578;20503;SIERRA;ANCASH;BOLOGNESI;ANTONIO RAYMONDI;1029;350;679;53.68;0.05;2018
9/01/2023;7579;20504;SIERRA;ANCASH;BOLOGNESI;AQUIA;2140;1122;1018;171.95;0.08;2018
9/01/2023;7580;20505;SIERRA;ANCASH;BOLOGNESI;CAJACAY;1818;713;1105;109.24;0.06;2018
9/01/2023;7581;20506;SIERRA;ANCASH;BOLOGNESI;CANIS;303;293;11;44.86;0.15;2018
9/01/2023;7582;20507;COSTA;ANCASH;BOLOGNESI;COLQUIOC;2402;1697;705;284.90;0.12;2018
9/01/2023;7583;20508;SIERRA;ANCASH;BOLOGNESI;HUALLANCA;6593;5527;1066;242.09;0.04;2018
9/01/2023;7584;20509;SIERRA;ANCASH;BOLOGNESI;HUASTA;1429;1104;325;92.66;0.06;2018
9/01/2023;7585;20510;SIERRA;ANCASH;BOLOGNESI;HUAYLLACAYAN;1338;355;983;54.40;0.04;2018
9/01/2023;7586;20511;SIERRA;ANCASH;BOLOGNESI;LA PRIMAVERA;462;349;112;53.54;0.12;2018
9/01/2023;7587;20512;SIERRA;ANCASH;BOLOGNESI;MANGAS;516;384;132;58.90;0.11;2018
9/01/2023;7588;20513;SIERRA;ANCASH;BOLOGNESI;PACLLON;926;823;103;126.19;0.14;2018
9/01/2023;7589;20514;SIERRA;ANCASH;BOLOGNESI;SAN MIGUEL DE CORPANQUI;497;414;83;63.48;0.13;2018
9/01/2023;7590;20515;SIERRA;ANCASH;BOLOGNESI;TICLLOS;661;575;86;88.11;0.13;2018
9/01/2023;7591;20601;SIERRA;ANCASH;CARHUAZ;CARHUAZ;16023;10435;5588;1866.28;0.12;2018
9/01/2023;7592;20602;SIERRA;ANCASH;CARHUAZ;ACOPAMPA;2709;1035;1674;158.61;0.06;2018
9/01/2023;7593;20603;SIERRA;ANCASH;CARHUAZ;AMASHCA;1512;747;765;114.46;0.08;2018
9/01/2023;7594;20604;SIERRA;ANCASH;CARHUAZ;ANTA;2527;785;1742;120.32;0.05;2018
9/01/2023;7595;20605;SIERRA;ANCASH;CARHUAZ;ATAQUERO;1577;300;1277;45.92;0.03;2018
9/01/2023;7596;20606;SIERRA;ANCASH;CARHUAZ;MARCARA;10313;3975;6338;503.45;0.05;2018
9/01/2023;7597;20607;SIERRA;ANCASH;CARHUAZ;PARIAHUANCA;1437;646;790;99.11;0.07;2018
9/01/2023;7598;20608;SIERRA;ANCASH;CARHUAZ;SAN MIGUEL DE ACO;2468;403;2065;61.83;0.03;2018
9/01/2023;7599;20609;SIERRA;ANCASH;CARHUAZ;SHILLA;2915;1013;1902;155.24;0.05;2018
9/01/2023;7600;20610;SIERRA;ANCASH;CARHUAZ;TINCO;3670;1626;2045;249.20;0.07;2018
9/01/2023;7601;20611;SIERRA;ANCASH;CARHUAZ;YUNGAR;3219;752;2467;115.30;0.04;2018
9/01/2023;7602;20701;SIERRA;ANCASH;CARLOS F. FITZCARRALD;SAN LUIS;11028;3801;7227;568.75;0.05;2018
9/01/2023;7603;20702;SIERRA;ANCASH;CARLOS F. FITZCARRALD;SAN NICOLAS;3259;1103;2156;169.10;0.05;2018
9/01/2023;7604;20703;SIERRA;ANCASH;CARLOS F. FITZCARRALD;YAUYA;4237;888;3349;136.07;0.03;2018
9/01/2023;7605;20801;COSTA;ANCASH;CASMA;CASMA;38022;34901;3120;6369.49;0.17;2018
9/01/2023;7606;20802;COSTA;ANCASH;CASMA;BUENA VISTA ALTA;5107;2741;2366;460.19;0.09;2018
9/01/2023;7607;20803;COSTA;ANCASH;CASMA;COMANDANTE NOEL;2257;1651;605;277.28;0.12;2018
9/01/2023;7608;20804;COSTA;ANCASH;CASMA;YAUTAN;8770;3383;5387;567.95;0.06;2018
9/01/2023;7609;20901;SIERRA;ANCASH;CORONGO;CORONGO;1763;1329;434;203.78;0.12;2018
9/01/2023;7610;20902;SIERRA;ANCASH;CORONGO;ACO;391;213;178;32.68;0.08;2018
9/01/2023;7611;20903;SIERRA;ANCASH;CORONGO;BAMBAS;475;396;79;60.78;0.13;2018
9/01/2023;7612;20904;SIERRA;ANCASH;CORONGO;CUSCA;2822;1111;1711;170.29;0.06;2018
9/01/2023;7613;20905;SIERRA;ANCASH;CORONGO;LA PAMPA;1069;811;258;124.39;0.12;2018
9/01/2023;7614;20906;SIERRA;ANCASH;CORONGO;YANAC;664;256;408;39.25;0.06;2018
9/01/2023;7615;20907;SIERRA;ANCASH;CORONGO;YUPAN;730;685;45;105.02;0.14;2018
9/01/2023;7616;21001;SIERRA;ANCASH;HUARI;HUARI;9664;6224;3440;1113.19;0.12;2018
9/01/2023;7617;21002;SIERRA;ANCASH;HUARI;ANRA;1438;300;1138;45.99;0.03;2018
9/01/2023;7618;21003;SIERRA;ANCASH;HUARI;CAJAY;2669;673;1995;103.24;0.04;2018
9/01/2023;7619;21004;SIERRA;ANCASH;HUARI;CHAVIN DE HUANTAR;8426;2389;6037;287.81;0.03;2018
9/01/2023;7620;21005;SIERRA;ANCASH;HUARI;HUACACHI;1848;796;1052;122.01;0.07;2018
9/01/2023;7621;21006;SIERRA;ANCASH;HUARI;HUACCHIS;1452;982;469;150.61;0.10;2018
9/01/2023;7622;21007;SIERRA;ANCASH;HUARI;HUACHIS;3561;1614;1946;247.44;0.07;2018
9/01/2023;7623;21008;SIERRA;ANCASH;HUARI;HUANTAR;2740;965;1775;147.99;0.05;2018
9/01/2023;7624;21009;SIERRA;ANCASH;HUARI;MASIN;1405;807;598;123.72;0.09;2018
9/01/2023;7625;21010;SIERRA;ANCASH;HUARI;PAUCAS;1598;1272;325;195.03;0.12;2018
9/01/2023;7626;21011;SIERRA;ANCASH;HUARI;PONTO;2774;934;1840;143.18;0.05;2018
9/01/2023;7627;21012;SIERRA;ANCASH;HUARI;RAHUAPAMPA;739;519;219;79.63;0.11;2018
9/01/2023;7628;21013;SIERRA;ANCASH;HUARI;RAPAYAN;1473;686;787;105.24;0.07;2018
9/01/2023;7629;21014;SIERRA;ANCASH;HUARI;SAN MARCOS;18387;4856;13531;781.64;0.04;2018
9/01/2023;7630;21015;SIERRA;ANCASH;HUARI;SAN PEDRO DE CHANA;2654;1097;1556;168.19;0.06;2018
9/01/2023;7631;21016;SIERRA;ANCASH;HUARI;UCO;1328;695;633;79.13;0.06;2018
9/01/2023;7632;21101;COSTA;ANCASH;HUARMEY;HUARMEY;25933;22828;3105;4257.69;0.16;2018
9/01/2023;7633;21102;COSTA;ANCASH;HUARMEY;COCHAPETI;808;244;564;41.01;0.05;2018
9/01/2023;7634;21103;COSTA;ANCASH;HUARMEY;CULEBRAS;3310;1806;1505;303.18;0.09;2018
9/01/2023;7635;21104;COSTA;ANCASH;HUARMEY;HUAYAN;959;393;566;65.99;0.07;2018
9/01/2023;7636;21105;COSTA;ANCASH;HUARMEY;MALVAS;781;350;430;58.83;0.08;2018
9/01/2023;7637;21201;SIERRA;ANCASH;HUAYLAS;CARAZ;26070;16041;10029;4566.91;0.18;2018
9/01/2023;7638;21202;SIERRA;ANCASH;HUAYLAS;HUALLANCA;1070;555;515;85.02;0.08;2018
9/01/2023;7639;21203;SIERRA;ANCASH;HUAYLAS;HUATA;1397;222;1174;34.09;0.02;2018
9/01/2023;7640;21204;SIERRA;ANCASH;HUAYLAS;HUAYLAS;1694;405;1289;62.05;0.04;2018
9/01/2023;7641;21205;SIERRA;ANCASH;HUAYLAS;MATO;1951;1015;936;155.55;0.08;2018
9/01/2023;7642;21206;SIERRA;ANCASH;HUAYLAS;PAMPAROMAS;8435;483;7952;74.09;0.01;2018
9/01/2023;7643;21207;SIERRA;ANCASH;HUAYLAS;PUEBLO LIBRE;6863;527;6336;80.76;0.01;2018
9/01/2023;7644;21208;SIERRA;ANCASH;HUAYLAS;SANTA CRUZ;4543;726;3817;111.33;0.02;2018
9/01/2023;7645;21209;SIERRA;ANCASH;HUAYLAS;SANTO TORIBIO;1109;277;832;42.40;0.04;2018
9/01/2023;7646;21210;SIERRA;ANCASH;HUAYLAS;YURACMARCA;2107;492;1615;75.42;0.04;2018
9/01/2023;7647;21301;SIERRA;ANCASH;MARISCAL LUZURIAGA;PISCOBAMBA;3129;1485;1644;227.70;0.07;2018
9/01/2023;7648;21302;SIERRA;ANCASH;MARISCAL LUZURIAGA;CASCA;3986;349;3637;53.51;0.01;2018
9/01/2023;7649;21303;SIERRA;ANCASH;MARISCAL LUZURIAGA;ELEAZAR GUZMAN BARRON;1386;156;1230;23.90;0.02;2018
9/01/2023;7650;21304;SIERRA;ANCASH;MARISCAL LUZURIAGA;FIDEL OLIVAS ESCUDERO;1997;173;1825;26.46;0.01;2018
9/01/2023;7651;21305;SIERRA;ANCASH;MARISCAL LUZURIAGA;LLAMA;1039;148;890;22.74;0.02;2018
9/01/2023;7652;21306;SIERRA;ANCASH;MARISCAL LUZURIAGA;LLUMPA;6183;371;5812;56.93;0.01;2018
9/01/2023;7653;21307;SIERRA;ANCASH;MARISCAL LUZURIAGA;LUCMA;2863;130;2734;19.88;0.01;2018
9/01/2023;7654;21308;SIERRA;ANCASH;MARISCAL LUZURIAGA;MUSGA;1026;336;690;51.44;0.05;2018
9/01/2023;7655;21401;SIERRA;ANCASH;OCROS;OCROS;1271;869;401;133.29;0.10;2018
9/01/2023;7656;21402;SIERRA;ANCASH;OCROS;ACAS;691;356;335;54.54;0.08;2018
9/01/2023;7657;21403;SIERRA;ANCASH;OCROS;CAJAMARQUILLA;311;302;9;46.32;0.15;2018
9/01/2023;7658;21404;SIERRA;ANCASH;OCROS;CARHUAPAMPA;476;439;37;67.30;0.14;2018
9/01/2023;7659;21405;COSTA;ANCASH;OCROS;COCHAS;1530;489;1041;82.13;0.05;2018
9/01/2023;7660;21406;SIERRA;ANCASH;OCROS;CONGAS;1298;948;350;145.36;0.11;2018
9/01/2023;7661;21407;SIERRA;ANCASH;OCROS;LLIPA;271;247;24;37.87;0.14;2018
9/01/2023;7662;21408;SIERRA;ANCASH;OCROS;SAN CRISTOBAL DE RAJAN;452;342;110;52.46;0.12;2018
9/01/2023;7663;21409;COSTA;ANCASH;OCROS;SAN PEDRO;617;223;394;37.37;0.06;2018
9/01/2023;7664;21410;SIERRA;ANCASH;OCROS;SANTIAGO DE CHILCAS;446;317;129;48.59;0.11;2018
9/01/2023;7665;21501;SIERRA;ANCASH;PALLASCA;CABANA;2581;1940;641;448.95;0.17;2018
9/01/2023;7666;21502;SIERRA;ANCASH;PALLASCA;BOLOGNESI;1042;364;678;55.80;0.05;2018
9/01/2023;7667;21503;SIERRA;ANCASH;PALLASCA;CONCHUCOS;7779;4410;3369;804.81;0.10;2018
9/01/2023;7668;21504;SIERRA;ANCASH;PALLASCA;HUACASCHUQUE;541;216;324;33.17;0.06;2018
9/01/2023;7669;21505;SIERRA;ANCASH;PALLASCA;HUANDOVAL;1073;714;359;109.48;0.10;2018
9/01/2023;7670;21506;SIERRA;ANCASH;PALLASCA;LACABAMBA;526;297;229;45.53;0.09;2018
9/01/2023;7671;21507;SIERRA;ANCASH;PALLASCA;LLAPO;624;608;16;93.16;0.15;2018
9/01/2023;7672;21508;SIERRA;ANCASH;PALLASCA;PALLASCA;2498;1028;1470;157.65;0.06;2018
9/01/2023;7673;21509;SIERRA;ANCASH;PALLASCA;PAMPAS;3978;2503;1476;383.63;0.10;2018
9/01/2023;7674;21510;SIERRA;ANCASH;PALLASCA;SANTA ROSA;1130;335;794;51.41;0.05;2018
9/01/2023;7675;21511;SIERRA;ANCASH;PALLASCA;TAUCA;2815;1355;1461;207.67;0.07;2018
9/01/2023;7676;21601;SIERRA;ANCASH;POMABAMBA;POMABAMBA;14689;5729;8961;773.64;0.05;2018
9/01/2023;7677;21602;SIERRA;ANCASH;POMABAMBA;HUAYLLAN;3073;506;2566;77.64;0.03;2018
9/01/2023;7678;21603;SIERRA;ANCASH;POMABAMBA;PAROBAMBA;6322;1075;5247;164.80;0.03;2018
9/01/2023;7679;21604;SIERRA;ANCASH;POMABAMBA;QUINUABAMBA;2304;233;2071;35.77;0.02;2018
9/01/2023;7680;21701;SIERRA;ANCASH;RECUAY;RECUAY;4552;3256;1296;499.12;0.11;2018
9/01/2023;7681;21702;SIERRA;ANCASH;RECUAY;CATAC;4025;2770;1255;424.61;0.11;2018
9/01/2023;7682;21703;SIERRA;ANCASH;RECUAY;COTAPARACO;412;365;47;55.99;0.14;2018
9/01/2023;7683;21704;SIERRA;ANCASH;RECUAY;HUAYLLAPAMPA;627;333;294;51.06;0.08;2018
9/01/2023;7684;21705;SIERRA;ANCASH;RECUAY;LLACLLIN;904;726;178;111.29;0.12;2018
9/01/2023;7685;21706;SIERRA;ANCASH;RECUAY;MARCA;1773;1640;133;251.43;0.14;2018
9/01/2023;7686;21707;SIERRA;ANCASH;RECUAY;PAMPAS CHICO;919;532;386;81.60;0.09;2018
9/01/2023;7687;21708;COSTA;ANCASH;RECUAY;PARARIN;1638;427;1210;71.73;0.04;2018
9/01/2023;7688;21709;SIERRA;ANCASH;RECUAY;TAPACOCHA;439;295;144;45.27;0.10;2018
9/01/2023;7689;21710;SIERRA;ANCASH;RECUAY;TICAPAMPA;2683;1792;891;274.72;0.10;2018
9/01/2023;7690;21801;COSTA;ANCASH;SANTA;CHIMBOTE;212966;204796;8171;44850.23;0.21;2018
9/01/2023;7691;21802;SIERRA;ANCASH;SANTA;CACERES DEL PERU;4747;1060;3687;162.42;0.03;2018
9/01/2023;7692;21803;COSTA;ANCASH;SANTA;COISHCO;16791;16791;0;3088.83;0.18;2018
9/01/2023;7693;21804;SIERRA;ANCASH;SANTA;MACATE;3279;371;2907;56.90;0.02;2018
9/01/2023;7694;21805;SIERRA;ANCASH;SANTA;MORO;8360;4428;3932;1244.58;0.15;2018
9/01/2023;7695;21806;COSTA;ANCASH;SANTA;NEPEÑA;14421;13474;947;2606.49;0.18;2018
9/01/2023;7696;21807;COSTA;ANCASH;SANTA;SAMANCO;4981;3796;1184;637.42;0.13;2018
9/01/2023;7697;21808;COSTA;ANCASH;SANTA;SANTA;21595;19664;1931;4378.17;0.20;2018
9/01/2023;7698;21809;COSTA;ANCASH;SANTA;NUEVO CHIMBOTE;169151;168122;1029;30682.31;0.18;2018
9/01/2023;7699;21901;SIERRA;ANCASH;SIHUAS;SIHUAS;5584;4424;1160;968.95;0.17;2018
9/01/2023;7700;21902;SIERRA;ANCASH;SIHUAS;ACOBAMBA;1661;828;833;126.97;0.08;2018
9/01/2023;7701;21903;SIERRA;ANCASH;SIHUAS;ALFONSO UGARTE;541;205;336;31.46;0.06;2018
9/01/2023;7702;21904;SIERRA;ANCASH;SIHUAS;CASHAPAMPA;2914;663;2251;101.63;0.03;2018
9/01/2023;7703;21905;SIERRA;ANCASH;SIHUAS;CHINGALPO;929;471;458;72.20;0.08;2018
9/01/2023;7704;21906;SIERRA;ANCASH;SIHUAS;HUAYLLABAMBA;3706;1078;2628;165.28;0.04;2018
9/01/2023;7705;21907;SIERRA;ANCASH;SIHUAS;QUICHES;2408;567;1841;86.86;0.04;2018
9/01/2023;7706;21908;SIERRA;ANCASH;SIHUAS;RAGASH;2409;365;2044;55.96;0.02;2018
9/01/2023;7707;21909;SIERRA;ANCASH;SIHUAS;SAN JUAN;6736;653;6083;100.17;0.01;2018
9/01/2023;7708;21910;SIERRA;ANCASH;SIHUAS;SICSIBAMBA;1525;707;818;108.34;0.07;2018
9/01/2023;7709;22001;SIERRA;ANCASH;YUNGAY;YUNGAY;21661;10257;11404;2358.65;0.11;2018
9/01/2023;7710;22002;SIERRA;ANCASH;YUNGAY;CASCAPARA;1713;164;1549;25.21;0.01;2018
9/01/2023;7711;22003;SIERRA;ANCASH;YUNGAY;MANCOS;6809;2443;4367;508.20;0.07;2018
9/01/2023;7712;22004;SIERRA;ANCASH;YUNGAY;MATACOTO;1492;352;1141;32.10;0.02;2018
9/01/2023;7713;22005;SIERRA;ANCASH;YUNGAY;QUILLO;12788;1396;11393;213.97;0.02;2018
